# Observation File: observation.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: subsurface mass flux
# Region: west
# Functional: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: total component concentration
# Region: BTC obs
# Functional: point
# Variable: total_component_concentration
# Number of Vectors: 2
# -----------------------------------------------------------------------------
# Observation Name: tcc last column
# Region: BTC all
# Functional: extensive integral
# Variable: total_component_concentration
# Number of Vectors: 2
# =============================================================================
"time [s]" "subsurface mass flux" "total component concentration tracer1" "total component concentration tracer2" "tcc last column tracer1" "tcc last column tracer2"
1.752000000000e+05 0.000000000000e+00 nan nan 2.999534722112e-01 1.180870312317e+00
1.755000000000e+05 0.000000000000e+00 nan nan 2.973823887833e-01 1.171569981933e+00
1.758000000000e+05 0.000000000000e+00 nan nan 2.948333269166e-01 1.162341437237e+00
1.761000000000e+05 0.000000000000e+00 nan nan 2.923060983539e-01 1.153184141574e+00
1.764000000000e+05 0.000000000000e+00 nan nan 2.898005164427e-01 1.144097562090e+00
1.767000000000e+05 0.000000000000e+00 nan nan 2.873163961211e-01 1.135081169711e+00
1.770000000000e+05 0.000000000000e+00 nan nan 2.848535539043e-01 1.126134439113e+00
1.773000000000e+05 0.000000000000e+00 nan nan 2.824118078714e-01 1.117256848705e+00
1.776000000000e+05 0.000000000000e+00 nan nan 2.799909776521e-01 1.108447880599e+00
1.779000000000e+05 0.000000000000e+00 nan nan 2.775908844135e-01 1.099707020590e+00
1.782000000000e+05 0.000000000000e+00 nan nan 2.752113508471e-01 1.091033758130e+00
1.785000000000e+05 0.000000000000e+00 nan nan 2.728522011557e-01 1.082427586307e+00
1.788000000000e+05 0.000000000000e+00 nan nan 2.705132610408e-01 1.073888001817e+00
1.791000000000e+05 0.000000000000e+00 nan nan 2.681943576898e-01 1.065414504946e+00
1.794000000000e+05 0.000000000000e+00 nan nan 2.658953197632e-01 1.057006599543e+00
1.797000000000e+05 0.000000000000e+00 nan nan 2.636159773826e-01 1.048663792999e+00
1.800000000000e+05 0.000000000000e+00 nan nan 2.613561621177e-01 1.040385596223e+00
1.803000000000e+05 0.000000000000e+00 nan nan 2.591157069742e-01 1.032171523617e+00
1.806000000000e+05 0.000000000000e+00 nan nan 2.568944463819e-01 1.024021093059e+00
1.809000000000e+05 0.000000000000e+00 nan nan 2.546922161822e-01 1.015933825874e+00
1.812000000000e+05 0.000000000000e+00 nan nan 2.525088536166e-01 1.007909246816e+00
1.815000000000e+05 0.000000000000e+00 nan nan 2.503441973141e-01 9.999468840422e-01
1.818000000000e+05 0.000000000000e+00 nan nan 2.481980872801e-01 9.920462690948e-01
1.821000000000e+05 0.000000000000e+00 nan nan 2.460703648845e-01 9.842069368744e-01
1.824000000000e+05 0.000000000000e+00 nan nan 2.439608728498e-01 9.764284256209e-01
1.827000000000e+05 0.000000000000e+00 nan nan 2.418694552401e-01 9.687102768902e-01
1.830000000000e+05 0.000000000000e+00 nan nan 2.397959574494e-01 9.610520355332e-01
1.833000000000e+05 0.000000000000e+00 nan nan 2.377402261904e-01 9.534532496735e-01
1.836000000000e+05 0.000000000000e+00 nan nan 2.357021094833e-01 9.459134706862e-01
1.839000000000e+05 0.000000000000e+00 nan nan 2.336814566445e-01 9.384322531763e-01
1.842000000000e+05 0.000000000000e+00 nan nan 2.316781182760e-01 9.310091549571e-01
1.845000000000e+05 0.000000000000e+00 nan nan 2.296919462542e-01 9.236437370295e-01
1.848000000000e+05 0.000000000000e+00 nan nan 2.277227937190e-01 9.163355635606e-01
1.851000000000e+05 0.000000000000e+00 nan nan 2.257705150634e-01 9.090842018624e-01
1.854000000000e+05 0.000000000000e+00 nan nan 2.238349659223e-01 9.018892223716e-01
1.857000000000e+05 0.000000000000e+00 nan nan 2.219160031626e-01 8.947501986281e-01
1.860000000000e+05 0.000000000000e+00 nan nan 2.200134848722e-01 8.876667072550e-01
1.863000000000e+05 0.000000000000e+00 nan nan 2.181272703501e-01 8.806383279376e-01
1.866000000000e+05 0.000000000000e+00 nan nan 2.162572200956e-01 8.736646434032e-01
1.869000000000e+05 0.000000000000e+00 nan nan 2.144031957984e-01 8.667452394006e-01
1.872000000000e+05 0.000000000000e+00 nan nan 2.125650603286e-01 8.598797046802e-01
1.875000000000e+05 0.000000000000e+00 nan nan 2.107426777263e-01 8.530676309737e-01
1.878000000000e+05 0.000000000000e+00 nan nan 2.089359131919e-01 8.463086129740e-01
1.881000000000e+05 0.000000000000e+00 nan nan 2.071446330763e-01 8.396022483158e-01
1.884000000000e+05 0.000000000000e+00 nan nan 2.053687048710e-01 8.329481375553e-01
1.887000000000e+05 0.000000000000e+00 nan nan 2.036079971982e-01 8.263458841511e-01
1.890000000000e+05 0.000000000000e+00 nan nan 2.018623798018e-01 8.197950944443e-01
1.893000000000e+05 0.000000000000e+00 nan nan 2.001317235370e-01 8.132953776391e-01
1.896000000000e+05 0.000000000000e+00 nan nan 1.984159003617e-01 8.068463457837e-01
1.899000000000e+05 0.000000000000e+00 nan nan 1.967147833266e-01 8.004476137512e-01
1.902000000000e+05 0.000000000000e+00 nan nan 1.950282465661e-01 7.940987992201e-01
1.905000000000e+05 0.000000000000e+00 nan nan 1.933561652890e-01 7.877995226555e-01
1.908000000000e+05 0.000000000000e+00 nan nan 1.916984157694e-01 7.815494072907e-01
1.911000000000e+05 0.000000000000e+00 nan nan 1.900548753377e-01 7.753480791077e-01
1.914000000000e+05 0.000000000000e+00 nan nan 1.884254223716e-01 7.691951668190e-01
1.917000000000e+05 0.000000000000e+00 nan nan 1.868099362869e-01 7.630903018492e-01
1.920000000000e+05 0.000000000000e+00 nan nan 1.852082975293e-01 7.570331183162e-01
1.923000000000e+05 0.000000000000e+00 nan nan 1.836203875650e-01 7.510232530129e-01
1.926000000000e+05 0.000000000000e+00 nan nan 1.820460888723e-01 7.450603453894e-01
1.929000000000e+05 0.000000000000e+00 nan nan 1.804852849333e-01 7.391440375346e-01
1.932000000000e+05 0.000000000000e+00 nan nan 1.789378602246e-01 7.332739741581e-01
1.935000000000e+05 0.000000000000e+00 nan nan 1.774037002095e-01 7.274498025725e-01
1.938000000000e+05 0.000000000000e+00 nan nan 1.758826913294e-01 7.216711726756e-01
1.941000000000e+05 0.000000000000e+00 nan nan 1.743747209955e-01 7.159377369328e-01
1.944000000000e+05 0.000000000000e+00 nan nan 1.728796775803e-01 7.102491503591e-01
1.947000000000e+05 0.000000000000e+00 nan nan 1.713974504099e-01 7.046050705023e-01
1.950000000000e+05 0.000000000000e+00 nan nan 1.699279297554e-01 6.990051574249e-01
1.953000000000e+05 0.000000000000e+00 nan nan 1.684710068254e-01 6.934490736875e-01
1.956000000000e+05 0.000000000000e+00 nan nan 1.670265737572e-01 6.879364843313e-01
1.959000000000e+05 0.000000000000e+00 nan nan 1.655945236099e-01 6.824670568609e-01
1.962000000000e+05 0.000000000000e+00 nan nan 1.641747503557e-01 6.770404612279e-01
1.965000000000e+05 0.000000000000e+00 nan nan 1.627671488728e-01 6.716563698132e-01
1.968000000000e+05 0.000000000000e+00 nan nan 1.613716149371e-01 6.663144574112e-01
1.971000000000e+05 0.000000000000e+00 nan nan 1.599880452149e-01 6.610144012125e-01
1.974000000000e+05 0.000000000000e+00 nan nan 1.586163372553e-01 6.557558807875e-01
1.977000000000e+05 0.000000000000e+00 nan nan 1.572563894828e-01 6.505385780699e-01
1.980000000000e+05 0.000000000000e+00 nan nan 1.559081011893e-01 6.453621773407e-01
1.983000000000e+05 0.000000000000e+00 nan nan 1.545713725274e-01 6.402263652115e-01
1.986000000000e+05 0.000000000000e+00 nan nan 1.532461045027e-01 6.351308306087e-01
1.989000000000e+05 0.000000000000e+00 nan nan 1.519321989667e-01 6.300752647570e-01
1.992000000000e+05 0.000000000000e+00 nan nan 1.506295586093e-01 6.250593611641e-01
1.995000000000e+05 0.000000000000e+00 nan nan 1.493380869521e-01 6.200828156042e-01
1.998000000000e+05 0.000000000000e+00 nan nan 1.480576883409e-01 6.151453261027e-01
2.001000000000e+05 0.000000000000e+00 nan nan 1.467882679391e-01 6.102465929202e-01
2.004000000000e+05 0.000000000000e+00 nan nan 1.455297317203e-01 6.053863185373e-01
2.007000000000e+05 0.000000000000e+00 nan nan 1.442819864617e-01 6.005642076388e-01
2.010000000000e+05 0.000000000000e+00 nan nan 1.430449397372e-01 5.957799670985e-01
2.013000000000e+05 0.000000000000e+00 nan nan 1.418184999106e-01 5.910333059639e-01
2.016000000000e+05 0.000000000000e+00 nan nan 1.406025761287e-01 5.863239354408e-01
2.019000000000e+05 0.000000000000e+00 nan nan 1.393970783150e-01 5.816515688788e-01
2.022000000000e+05 0.000000000000e+00 nan nan 1.382019171628e-01 5.770159217556e-01
2.025000000000e+05 0.000000000000e+00 nan nan 1.370170041286e-01 5.724167116625e-01
2.028000000000e+05 0.000000000000e+00 nan nan 1.358422514260e-01 5.678536582896e-01
2.031000000000e+05 0.000000000000e+00 nan nan 1.346775720185e-01 5.633264834108e-01
2.034000000000e+05 0.000000000000e+00 nan nan 1.335228796141e-01 5.588349108696e-01
2.037000000000e+05 0.000000000000e+00 nan nan 1.323780886581e-01 5.543786665641e-01
2.040000000000e+05 0.000000000000e+00 nan nan 1.312431143272e-01 5.499574784330e-01
2.043000000000e+05 0.000000000000e+00 nan nan 1.301178725234e-01 5.455710764411e-01
2.046000000000e+05 0.000000000000e+00 nan nan 1.290022798675e-01 5.412191925647e-01
2.049000000000e+05 0.000000000000e+00 nan nan 1.278962536930e-01 5.369015607779e-01
2.052000000000e+05 0.000000000000e+00 nan nan 1.267997120405e-01 5.326179170384e-01
2.055000000000e+05 0.000000000000e+00 nan nan 1.257125736509e-01 5.283679992734e-01
2.058000000000e+05 0.000000000000e+00 nan nan 1.246347579602e-01 5.241515473658e-01
2.061000000000e+05 0.000000000000e+00 nan nan 1.235661850931e-01 5.199683031403e-01
2.064000000000e+05 0.000000000000e+00 nan nan 1.225067758572e-01 5.158180103496e-01
2.067000000000e+05 0.000000000000e+00 nan nan 1.214564517372e-01 5.117004146612e-01
2.070000000000e+05 0.000000000000e+00 nan nan 1.204151348894e-01 5.076152636431e-01
2.073000000000e+05 0.000000000000e+00 nan nan 1.193827481356e-01 5.035623067512e-01
2.076000000000e+05 0.000000000000e+00 nan nan 1.183592149576e-01 4.995412953153e-01
2.079000000000e+05 0.000000000000e+00 nan nan 1.173444594915e-01 4.955519825259e-01
2.082000000000e+05 0.000000000000e+00 nan nan 1.163384065221e-01 4.915941234212e-01
2.085000000000e+05 0.000000000000e+00 nan nan 1.153409814777e-01 4.876674748740e-01
2.088000000000e+05 0.000000000000e+00 nan nan 1.143521104242e-01 4.837717955783e-01
2.091000000000e+05 0.000000000000e+00 nan nan 1.133717200597e-01 4.799068460367e-01
2.094000000000e+05 0.000000000000e+00 nan nan 1.123997377095e-01 4.760723885475e-01
2.097000000000e+05 0.000000000000e+00 nan nan 1.114360913202e-01 4.722681871917e-01
2.100000000000e+05 0.000000000000e+00 nan nan 1.104807094548e-01 4.684940078204e-01
2.103000000000e+05 0.000000000000e+00 nan nan 1.095335212875e-01 4.647496180424e-01
2.106000000000e+05 0.000000000000e+00 nan nan 1.085944565981e-01 4.610347872112e-01
2.109000000000e+05 0.000000000000e+00 nan nan 1.076634457671e-01 4.573492864130e-01
2.112000000000e+05 0.000000000000e+00 nan nan 1.067404197705e-01 4.536928884542e-01
2.115000000000e+05 0.000000000000e+00 nan nan 1.058253101749e-01 4.500653678487e-01
2.118000000000e+05 0.000000000000e+00 nan nan 1.049180491321e-01 4.464665008063e-01
2.121000000000e+05 0.000000000000e+00 nan nan 1.040185693746e-01 4.428960652203e-01
2.124000000000e+05 0.000000000000e+00 nan nan 1.031268042101e-01 4.393538406553e-01
2.127000000000e+05 0.000000000000e+00 nan nan 1.022426875170e-01 4.358396083354e-01
2.130000000000e+05 0.000000000000e+00 nan nan 1.013661537395e-01 4.323531511321e-01
2.133000000000e+05 0.000000000000e+00 nan nan 1.004971378824e-01 4.288942535530e-01
2.136000000000e+05 0.000000000000e+00 nan nan 9.963557550685e-02 4.254627017293e-01
2.139000000000e+05 0.000000000000e+00 nan nan 9.878140272522e-02 4.220582834047e-01
2.142000000000e+05 0.000000000000e+00 nan nan 9.793455619654e-02 4.186807879236e-01
2.145000000000e+05 0.000000000000e+00 nan nan 9.709497312184e-02 4.153300062197e-01
2.148000000000e+05 0.000000000000e+00 nan nan 9.626259123950e-02 4.120057308042e-01
2.151000000000e+05 0.000000000000e+00 nan nan 9.543734882066e-02 4.087077557550e-01
2.154000000000e+05 0.000000000000e+00 nan nan 9.461918466470e-02 4.054358767051e-01
2.157000000000e+05 0.000000000000e+00 nan nan 9.380803809471e-02 4.021898908312e-01
2.160000000000e+05 0.000000000000e+00 nan nan 9.300384895303e-02 3.989695968431e-01
2.163000000000e+05 0.000000000000e+00 nan nan 9.220655759683e-02 3.957747949720e-01
2.166000000000e+05 0.000000000000e+00 nan nan 9.141610489370e-02 3.926052869601e-01
2.169000000000e+05 0.000000000000e+00 nan nan 9.063243221729e-02 3.894608760491e-01
2.172000000000e+05 0.000000000000e+00 nan nan 8.985548144304e-02 3.863413669700e-01
2.175000000000e+05 0.000000000000e+00 nan nan 8.908519494381e-02 3.832465659319e-01
2.178000000000e+05 0.000000000000e+00 nan nan 8.832151558572e-02 3.801762806111e-01
2.181000000000e+05 0.000000000000e+00 nan nan 8.756438672390e-02 3.771303201412e-01
2.184000000000e+05 0.000000000000e+00 nan nan 8.681375219831e-02 3.741084951017e-01
2.187000000000e+05 0.000000000000e+00 nan nan 8.606955632963e-02 3.711106175083e-01
2.190000000000e+05 0.000000000000e+00 nan nan 8.533174391513e-02 3.681365008019e-01
2.193000000000e+05 0.000000000000e+00 nan nan 8.460026022462e-02 3.651859598384e-01
2.196000000000e+05 0.000000000000e+00 nan nan 8.387505099639e-02 3.622588108787e-01
2.199000000000e+05 0.000000000000e+00 nan nan 8.315606243326e-02 3.593548715780e-01
2.202000000000e+05 0.000000000000e+00 nan nan 8.244324119856e-02 3.564739609761e-01
2.205000000000e+05 0.000000000000e+00 nan nan 8.173653441223e-02 3.536158994871e-01
2.208000000000e+05 0.000000000000e+00 nan nan 8.103588964692e-02 3.507805088895e-01
2.211000000000e+05 0.000000000000e+00 nan nan 8.034125492412e-02 3.479676123163e-01
2.214000000000e+05 0.000000000000e+00 nan nan 7.965257871031e-02 3.451770342449e-01
2.217000000000e+05 0.000000000000e+00 nan nan 7.896980991319e-02 3.424086004875e-01
2.220000000000e+05 0.000000000000e+00 nan nan 7.829289787792e-02 3.396621381813e-01
2.223000000000e+05 0.000000000000e+00 nan nan 7.762179238333e-02 3.369374757789e-01
2.226000000000e+05 0.000000000000e+00 nan nan 7.695644363828e-02 3.342344430388e-01
2.229000000000e+05 0.000000000000e+00 nan nan 7.629680227794e-02 3.315528710153e-01
2.232000000000e+05 0.000000000000e+00 nan nan 7.564281936019e-02 3.288925920497e-01
2.235000000000e+05 0.000000000000e+00 nan nan 7.499444636197e-02 3.262534397607e-01
2.238000000000e+05 0.000000000000e+00 nan nan 7.435163517573e-02 3.236352490348e-01
2.241000000000e+05 0.000000000000e+00 nan nan 7.371433810588e-02 3.210378560173e-01
2.244000000000e+05 0.000000000000e+00 nan nan 7.308250786524e-02 3.184610981029e-01
2.247000000000e+05 0.000000000000e+00 nan nan 7.245609757161e-02 3.159048139266e-01
2.250000000000e+05 0.000000000000e+00 nan nan 7.183506074424e-02 3.133688433549e-01
2.253000000000e+05 0.000000000000e+00 nan nan 7.121935130047e-02 3.108530274761e-01
2.256000000000e+05 0.000000000000e+00 nan nan 7.060892355227e-02 3.083572085920e-01
2.259000000000e+05 0.000000000000e+00 nan nan 7.000373220291e-02 3.058812302087e-01
2.262000000000e+05 0.000000000000e+00 nan nan 6.940373234361e-02 3.034249370276e-01
2.265000000000e+05 0.000000000000e+00 nan nan 6.880887945019e-02 3.009881749371e-01
2.268000000000e+05 0.000000000000e+00 nan nan 6.821912937986e-02 2.985707910033e-01
2.271000000000e+05 0.000000000000e+00 nan nan 6.763443836787e-02 2.961726334617e-01
2.274000000000e+05 0.000000000000e+00 nan nan 6.705476302435e-02 2.937935517085e-01
2.277000000000e+05 0.000000000000e+00 nan nan 6.648006033107e-02 2.914333962921e-01
2.280000000000e+05 0.000000000000e+00 nan nan 6.591028763830e-02 2.890920189044e-01
2.283000000000e+05 0.000000000000e+00 nan nan 6.534540266160e-02 2.867692723728e-01
2.286000000000e+05 0.000000000000e+00 nan nan 6.478536347878e-02 2.844650106513e-01
2.289000000000e+05 0.000000000000e+00 nan nan 6.423012852673e-02 2.821790888127e-01
2.292000000000e+05 0.000000000000e+00 nan nan 6.367965659840e-02 2.799113630398e-01
2.295000000000e+05 0.000000000000e+00 nan nan 6.313390683973e-02 2.776616906179e-01
2.298000000000e+05 0.000000000000e+00 nan nan 6.259283874665e-02 2.754299299259e-01
2.301000000000e+05 0.000000000000e+00 nan nan 6.205641216209e-02 2.732159404287e-01
2.304000000000e+05 0.000000000000e+00 nan nan 6.152458727299e-02 2.710195826692e-01
2.307000000000e+05 0.000000000000e+00 nan nan 6.099732460739e-02 2.688407182599e-01
2.310000000000e+05 0.000000000000e+00 nan nan 6.047458503151e-02 2.666792098755e-01
2.313000000000e+05 0.000000000000e+00 nan nan 5.995632974683e-02 2.645349212446e-01
2.316000000000e+05 0.000000000000e+00 nan nan 5.944252028726e-02 2.624077171424e-01
2.319000000000e+05 0.000000000000e+00 nan nan 5.893311851629e-02 2.602974633822e-01
2.322000000000e+05 0.000000000000e+00 nan nan 5.842808662415e-02 2.582040268084e-01
2.325000000000e+05 0.000000000000e+00 nan nan 5.792738712505e-02 2.561272752887e-01
2.328000000000e+05 0.000000000000e+00 nan nan 5.743098285438e-02 2.540670777062e-01
2.331000000000e+05 0.000000000000e+00 nan nan 5.693883696600e-02 2.520233039522e-01
2.334000000000e+05 0.000000000000e+00 nan nan 5.645091292947e-02 2.499958249183e-01
2.337000000000e+05 0.000000000000e+00 nan nan 5.596717452741e-02 2.479845124897e-01
2.340000000000e+05 0.000000000000e+00 nan nan 5.548758585276e-02 2.459892395369e-01
2.343000000000e+05 0.000000000000e+00 nan nan 5.501211130618e-02 2.440098799092e-01
2.346000000000e+05 0.000000000000e+00 nan nan 5.454071559338e-02 2.420463084269e-01
2.349000000000e+05 0.000000000000e+00 nan nan 5.407336372255e-02 2.400984008742e-01
2.352000000000e+05 0.000000000000e+00 nan nan 5.361002100173e-02 2.381660339920e-01
2.355000000000e+05 0.000000000000e+00 nan nan 5.315065303628e-02 2.362490854711e-01
2.358000000000e+05 0.000000000000e+00 nan nan 5.269522572632e-02 2.343474339446e-01
2.361000000000e+05 0.000000000000e+00 nan nan 5.224370526423e-02 2.324609589812e-01
2.364000000000e+05 0.000000000000e+00 nan nan 5.179605813212e-02 2.305895410780e-01
2.367000000000e+05 0.000000000000e+00 nan nan 5.135225109937e-02 2.287330616541e-01
2.370000000000e+05 0.000000000000e+00 nan nan 5.091225122019e-02 2.268914030430e-01
2.373000000000e+05 0.000000000000e+00 nan nan 5.047602583114e-02 2.250644484862e-01
2.376000000000e+05 0.000000000000e+00 nan nan 5.004354254876e-02 2.232520821265e-01
2.379000000000e+05 0.000000000000e+00 nan nan 4.961476926715e-02 2.214541890008e-01
2.382000000000e+05 0.000000000000e+00 nan nan 4.918967415560e-02 2.196706550340e-01
2.385000000000e+05 0.000000000000e+00 nan nan 4.876822565624e-02 2.179013670319e-01
2.388000000000e+05 0.000000000000e+00 nan nan 4.835039248171e-02 2.161462126749e-01
2.391000000000e+05 0.000000000000e+00 nan nan 4.793614361284e-02 2.144050805112e-01
2.394000000000e+05 0.000000000000e+00 nan nan 4.752544829635e-02 2.126778599507e-01
2.397000000000e+05 0.000000000000e+00 nan nan 4.711827604260e-02 2.109644412579e-01
2.400000000000e+05 0.000000000000e+00 nan nan 4.671459662328e-02 2.092647155463e-01
2.403000000000e+05 0.000000000000e+00 nan nan 4.631438006926e-02 2.075785747713e-01
2.406000000000e+05 0.000000000000e+00 nan nan 4.591759666829e-02 2.059059117245e-01
2.409000000000e+05 0.000000000000e+00 nan nan 4.552421696285e-02 2.042466200268e-01
2.412000000000e+05 0.000000000000e+00 nan nan 4.513421174796e-02 2.026005941229e-01
2.415000000000e+05 0.000000000000e+00 nan nan 4.474755206901e-02 2.009677292744e-01
2.418000000000e+05 0.000000000000e+00 nan nan 4.436420921961e-02 1.993479215542e-01
2.421000000000e+05 0.000000000000e+00 nan nan 4.398415473952e-02 1.977410678400e-01
2.424000000000e+05 0.000000000000e+00 nan nan 4.360736041248e-02 1.961470658088e-01
2.427000000000e+05 0.000000000000e+00 nan nan 4.323379826414e-02 1.945658139303e-01
2.430000000000e+05 0.000000000000e+00 nan nan 4.286344056001e-02 1.929972114611e-01
2.433000000000e+05 0.000000000000e+00 nan nan 4.249625980339e-02 1.914411584390e-01
2.436000000000e+05 0.000000000000e+00 nan nan 4.213222873334e-02 1.898975556771e-01
2.439000000000e+05 0.000000000000e+00 nan nan 4.177132032267e-02 1.883663047577e-01
2.442000000000e+05 0.000000000000e+00 nan nan 4.141350777593e-02 1.868473080265e-01
2.445000000000e+05 0.000000000000e+00 nan nan 4.105876452740e-02 1.853404685874e-01
2.448000000000e+05 0.000000000000e+00 nan nan 4.070706423920e-02 1.838456902960e-01
2.451000000000e+05 0.000000000000e+00 nan nan 4.035838079925e-02 1.823628777546e-01
2.454000000000e+05 0.000000000000e+00 nan nan 4.001268831941e-02 1.808919363061e-01
2.457000000000e+05 0.000000000000e+00 nan nan 3.966996113352e-02 1.794327720288e-01
2.460000000000e+05 0.000000000000e+00 nan nan 3.933017379552e-02 1.779852917304e-01
2.463000000000e+05 0.000000000000e+00 nan nan 3.899330107754e-02 1.765494029429e-01
2.466000000000e+05 0.000000000000e+00 nan nan 3.865931796808e-02 1.751250139169e-01
2.469000000000e+05 0.000000000000e+00 nan nan 3.832819967012e-02 1.737120336165e-01
2.472000000000e+05 0.000000000000e+00 nan nan 3.799992159928e-02 1.723103717132e-01
2.475000000000e+05 0.000000000000e+00 nan nan 3.767445938202e-02 1.709199385813e-01
2.478000000000e+05 0.000000000000e+00 nan nan 3.735178885384e-02 1.695406452924e-01
2.481000000000e+05 0.000000000000e+00 nan nan 3.703188605747e-02 1.681724036096e-01
2.484000000000e+05 0.000000000000e+00 nan nan 3.671472724110e-02 1.668151259831e-01
2.487000000000e+05 0.000000000000e+00 nan nan 3.640028885665e-02 1.654687255444e-01
2.490000000000e+05 0.000000000000e+00 nan nan 3.608854755796e-02 1.641331161012e-01
2.493000000000e+05 0.000000000000e+00 nan nan 3.577948019914e-02 1.628082121326e-01
2.496000000000e+05 0.000000000000e+00 nan nan 3.547306383281e-02 1.614939287837e-01
2.499000000000e+05 0.000000000000e+00 nan nan 3.516927570840e-02 1.601901818607e-01
2.502000000000e+05 0.000000000000e+00 nan nan 3.486809327047e-02 1.588968878257e-01
2.505000000000e+05 0.000000000000e+00 nan nan 3.456949415706e-02 1.576139637921e-01
2.508000000000e+05 0.000000000000e+00 nan nan 3.427345619800e-02 1.563413275194e-01
2.511000000000e+05 0.000000000000e+00 nan nan 3.397995741329e-02 1.550788974080e-01
2.514000000000e+05 0.000000000000e+00 nan nan 3.368897601148e-02 1.538265924950e-01
2.517000000000e+05 0.000000000000e+00 nan nan 3.340049038801e-02 1.525843324489e-01
2.520000000000e+05 0.000000000000e+00 nan nan 3.311447912366e-02 1.513520375650e-01
2.523000000000e+05 0.000000000000e+00 nan nan 3.283092098294e-02 1.501296287604e-01
2.526000000000e+05 0.000000000000e+00 nan nan 3.254979491253e-02 1.489170275695e-01
2.529000000000e+05 0.000000000000e+00 nan nan 3.227108003968e-02 1.477141561394e-01
2.532000000000e+05 0.000000000000e+00 nan nan 3.199475567073e-02 1.465209372247e-01
2.535000000000e+05 0.000000000000e+00 nan nan 3.172080128952e-02 1.453372941836e-01
2.538000000000e+05 0.000000000000e+00 nan nan 3.144919655587e-02 1.441631509728e-01
2.541000000000e+05 0.000000000000e+00 nan nan 3.117992130414e-02 1.429984321431e-01
2.544000000000e+05 0.000000000000e+00 nan nan 3.091295554163e-02 1.418430628350e-01
2.547000000000e+05 0.000000000000e+00 nan nan 3.064827944721e-02 1.406969687739e-01
2.550000000000e+05 0.000000000000e+00 nan nan 3.038587336975e-02 1.395600762659e-01
2.553000000000e+05 0.000000000000e+00 nan nan 3.012571782675e-02 1.384323121933e-01
2.556000000000e+05 0.000000000000e+00 nan nan 2.986779350281e-02 1.373136040102e-01
2.559000000000e+05 0.000000000000e+00 nan nan 2.961208124829e-02 1.362038797382e-01
2.562000000000e+05 0.000000000000e+00 nan nan 2.935856207781e-02 1.351030679618e-01
2.565000000000e+05 0.000000000000e+00 nan nan 2.910721716889e-02 1.340110978245e-01
2.568000000000e+05 0.000000000000e+00 nan nan 2.885802786054e-02 1.329278990243e-01
2.571000000000e+05 0.000000000000e+00 nan nan 2.861097565188e-02 1.318534018095e-01
2.574000000000e+05 0.000000000000e+00 nan nan 2.836604220076e-02 1.307875369745e-01
2.577000000000e+05 0.000000000000e+00 nan nan 2.812320932242e-02 1.297302358556e-01
2.580000000000e+05 0.000000000000e+00 nan nan 2.788245898810e-02 1.286814303269e-01
2.583000000000e+05 0.000000000000e+00 nan nan 2.764377332376e-02 1.276410527963e-01
2.586000000000e+05 0.000000000000e+00 nan nan 2.740713460871e-02 1.266090362010e-01
2.589000000000e+05 0.000000000000e+00 nan nan 2.717252527431e-02 1.255853140041e-01
2.592000000000e+05 0.000000000000e+00 nan nan 2.693992790268e-02 1.245698201899e-01
